Date,Open,ASKHI,BIDLO,Close,PRC,Volume,RET,SHROUT,TP,vwretx
7/8/2020,53.009998,53.470001,52.07,53.43,53.43,35608300,0.009446439,1215000000,1886883829,0.100606753
7/9/2020,53.52,57.580002,53.310001,57.259998,57.259998,87216300,0.071682538,1215000000,4888473644,1.590765562
7/10/2020,57.540001,58.150002,55.509998,55.880001,55.880001,59839700,-0.024100542,1215000000,3381740933,-0.308221507
7/13/2020,56.68,58.349998,53.380001,53.59,53.59,57741800,-0.04098069,1215000000,3181958106,-0.059076916
7/14/2020,53.299999,54.860001,52.259998,54.720001,54.720001,54890100,0.021086042,1215000000,2961137928,-0.069397576
7/15/2020,54.959999,55.369999,53.59,55.34,55.34,42360300,0.011330391,1215000000,2319932416,-0.216540238
7/16/2020,54.68,55.150002,53.740002,54.919998,54.919998,36887100,-0.007589483,1215000000,2014158642,-0.13180288
7/17/2020,55.310001,55.810001,54.68,55.040001,55.040001,34710400,0.002185051,1215000000,1915204194,-0.049129421
7/20/2020,55.23,57.529999,54.830002,57.459999,57.459999,45034300,0.043967986,1215000000,2549241609,0.331054734
7/21/2020,57.810001,58.5,56.32,57,57,44741000,-0.008005552,1215000000,2562466207,0.00518766
7/22/2020,57.07,62,56.970001,61.790001,61.790001,135159400,0.084035105,1215000000,8143804471,2.178111949
7/23/2020,61.630001,62.330002,58.630001,59.57,59.57,106829100,-0.035928159,1215000000,6428619248,-0.21061228
7/24/2020,64.18,69.940002,64.050003,69.400002,69.400002,205314500,0.165015981,1215000000,13919639197,1.165261102
7/27/2020,69.279999,71.629997,67.790001,68.970001,68.970001,107918100,-0.00619598,1215000000,7496350917,-0.461455084
7/28/2020,68.099998,69.800003,67.019997,67.610001,67.610001,94181400,-0.019718718,1215000000,6417834565,-0.14387218
7/29/2020,75.5,77.190002,73.900002,76.089996,76.089996,132969700,0.125425157,1215000000,10069352149,0.568964118
7/30/2020,75.370003,78.959999,75.07,78.199997,78.199997,80286900,0.027730334,1215000000,6215008822,-0.382779673
7/31/2020,78.669998,78.959999,75.360001,77.43,77.43,71621600,-0.009846509,1215000000,5532768600,-0.109773009
8/3/2020,78.190002,78.5,77.059998,77.669998,77.669998,42628800,0.003099548,1215000000,3314104951,-0.401004237
8/4/2020,78.029999,85.809998,77.989998,85.040001,85.040001,155676100,0.094888672,1215000000,12912813419,2.896320005
8/5/2020,84.959999,86.32,83.32,85.309998,85.309998,65642600,0.003174941,1215000000,5578526913,-0.567985169
8/6/2020,85.489998,86.980003,84.779999,86.709999,86.709999,53961700,0.016410749,1215000000,4649160218,-0.166597152
8/7/2020,86.669998,87.290001,82.669998,84.849998,84.849998,66543200,-0.021450825,1215000000,5651957531,0.21569429
8/10/2020,85.050003,85.160004,79.32,82.239998,82.239998,70536100,-0.030760166,1215000000,5800888911,0.026350407
8/11/2020,80.709999,80.709999,76.099998,76.879997,76.879997,77877700,-0.065175111,1215000000,6066413082,0.045773014
8/12/2020,78.43,82.879997,77.550003,82.610001,82.610001,88513700,0.074531793,1215000000,7170789912,0.182047746
8/13/2020,82.879997,84.019997,81.540001,81.839996,81.839996,57407400,-0.009320966,1215000000,4734196805,-0.33979424
8/14/2020,81.809998,83.239998,80.879997,81.300003,81.300003,42389500,-0.006598155,1215000000,3467743668,-0.267511721
8/17/2020,82.089996,83.059998,81.550003,82.419998,82.419998,31450200,0.013776076,1215000000,2589714292,-0.253199043
8/18/2020,82.800003,82.879997,81.029999,81.660004,81.660004,30970500,-0.00922099,1215000000,2535141895,-0.021072748
8/19/2020,81.779999,81.849998,80.449997,81.089996,81.089996,37507400,-0.006980259,1215000000,3042975249,0.200317527
8/20/2020,79.739998,82.839996,79.120003,82.769997,82.769997,42948900,0.020717734,1215000000,3503628042,0.151382366
8/21/2020,83.290001,84.410004,82.230003,83.809998,83.809998,48280300,0.012564952,1215000000,4030600459,0.150407638
8/24/2020,84.550003,85.330002,82.550003,83.080002,83.080002,38036100,-0.00871013,1215000000,3181846641,-0.210577512
8/25/2020,83.360001,86.620003,82.349998,86.349998,86.349998,49234400,0.039359604,1215000000,4190175653,0.316900569
8/26/2020,86.970001,87.720001,85.199997,86.019997,86.019997,47157300,-0.003821668,1215000000,4070303675,-0.028607865
8/27/2020,86.349998,86.580002,82.940002,83.800003,83.800003,42194200,-0.025807883,1215000000,3562878346,-0.124665226
8/28/2020,84.300003,86.040001,84.190002,85.550003,85.550003,40723300,0.020883054,1215000000,3472068639,-0.025487737
8/31/2020,85.050003,92.639999,85.050003,90.82,90.82,90655900,0.061601365,1215000000,8114005297,1.336936892
9/1/2020,91.919998,92.510002,90.190002,92.18,92.18,55825600,0.014974675,1215000000,5115113717,-0.369594481
9/2/2020,94.010002,94.279999,88.739998,90.220001,90.220001,50366900,-0.021262736,1215000000,4587417218,-0.103164177
9/3/2020,87.839996,88.470001,81.589996,82.540001,82.540001,87462700,-0.085125248,1215000000,7364359282,0.605338894
9/4/2020,81.449997,84.389999,76.330002,82.010002,82.010002,82267800,-0.006421117,1215000000,6656287780,-0.096148419
9/8/2020,78.050003,81.879997,78,78.690002,78.690002,54955700,-0.040482867,1215000000,4370260431,-0.343438779
9/9/2020,81.400002,82.440002,79.279999,81.910004,81.910004,54163900,0.04092009,1215000000,4398650409,0.006496175
9/10/2020,83.07,83.309998,78.379997,78.980003,78.980003,51499400,-0.035770979,1215000000,4131453498,-0.060745203
9/11/2020,79.82,79.989998,75.040001,76.339996,76.339996,54763000,-0.033426271,1215000000,4223505012,0.022280661
9/14/2020,76.800003,78.82,76.260002,77.900002,77.900002,47448700,0.020434976,1215000000,3684866105,-0.127533626
9/15/2020,77.660004,80.330002,75.970001,78.93,78.93,57874400,0.013222054,1215000000,4537931762,0.231505198
9/16/2020,79.349998,79.720001,76.540001,76.660004,76.660004,38393500,-0.02875961,1215000000,2980871417,-0.343121146
9/17/2020,74.879997,76.629997,74.199997,76.550003,76.550003,55619100,-0.00143492,1215000000,4215556930,0.414202876
9/18/2020,77,77.400002,73.849998,74.93,74.93,51082900,-0.021162677,1215000000,3851310107,-0.086405386
9/21/2020,74.230003,77.980003,73.879997,77.940002,77.940002,61312000,0.040170853,1215000000,4696499241,0.219454967
9/22/2020,78.360001,78.790001,75.269997,77.699997,77.699997,56044700,-0.003079356,1215000000,4329639797,-0.078113383
9/23/2020,77.389999,77.910004,74.339996,74.730003,74.730003,42327500,-0.038223862,1215000000,3202498692,-0.26033138
9/24/2020,74.540001,77.25,73.900002,75.82,75.82,57540900,0.014585802,1215000000,4353352729,0.359361282
9/25/2020,76.349998,78.199997,74.669998,78.059998,78.059998,48206200,0.02954363,1215000000,3710752476,-0.147610427
9/28/2020,79.120003,79.57,77.519997,79.480003,79.480003,48005500,0.0181912,1215000000,3785553712,0.02015797
9/29/2020,79.300003,82.550003,79.300003,81.769997,81.769997,61568900,0.028812203,1215000000,4999805201,0.320759282
9/30/2020,81.75,82.940002,80.660004,81.989998,81.989998,51533700,0.002690486,1215000000,4218720530,-0.156223021
10/1/2020,83.059998,85.25,82.860001,84.860001,84.860001,52177100,0.035004306,1207000000,4399747030,0.042910285
10/2/2020,82.580002,84.650002,81.660004,81.800003,81.800003,52855100,-0.036059368,1207000000,4371293112,-0.006467171
10/5/2020,82.550003,86.279999,82.550003,86.150002,86.150002,47056500,0.05317847,1207000000,3999488853,-0.085055898
10/6/2020,86.209999,87.25,83.540001,84.480003,84.480003,52725400,-0.019384782,1207000000,4486404356,0.121744433
10/7/2020,86.099998,87.790001,85.650002,86.690002,86.690002,43045700,0.026160025,1207000000,3732492719,-0.168043622
10/8/2020,88.110001,88.720001,85.949997,86.510002,86.510002,54240700,-0.002076364,1207000000,4722195342,0.265158621
10/9/2020,84.739998,85.75,82.349998,83.099998,83.099998,80354400,-0.039417454,1207000000,6728341653,0.424833402
10/12/2020,83.650002,85.129997,83.120003,84.290001,84.290001,47669700,0.014320133,1207000000,4012835362,-0.403592212
10/13/2020,84.860001,86.089996,83.970001,85.279999,85.279999,42764100,0.011745142,1207000000,3639795041,-0.092961781
10/14/2020,85.860001,85.959999,83.459999,84.209999,84.209999,40403000,-0.012546904,1207000000,3415804256,-0.061539395
10/15/2020,83.400002,84.720001,82.419998,83.129997,83.129997,33696400,-0.012825104,1207000000,2811065964,-0.177041261
10/16/2020,83.540001,83.989998,82.410004,83.169998,83.169998,31474300,0.000481186,1207000000,2618347017,-0.068557248
10/19/2020,83.620003,84.650002,81.529999,82,82,36689100,-0.014067549,1207000000,3035166958,0.159192016
10/20/2020,82.160004,82.690002,80.580002,81.559998,81.559998,38219400,-0.005365878,1207000000,3119085259,0.027648661
10/21/2020,81.720001,81.93,79.190002,79.199997,79.199997,36426400,-0.028935766,1207000000,2917997471,-0.064470116
10/22/2020,79.650002,80.82,78.419998,79.419998,79.419998,38006800,0.002777791,1207000000,3023567579,0.036178958
10/23/2020,80.93,81.989998,79.330002,81.959999,81.959999,46557700,0.031981882,1207000000,3775519070,0.24869677
10/26/2020,82.550003,84.970001,80.860001,82.230003,82.230003,69423700,0.003294339,1207000000,5740414456,0.520430529
10/27/2020,82,82.370003,77.57,78.879997,78.879997,156669500,-0.040739461,1207000000,12471936663,1.172654389
10/28/2020,78.730003,78.959999,75.760002,76.400002,76.400002,76529900,-0.0314401,1207000000,5895863573,-0.527269603
10/29/2020,76.75,79.18,76.290001,78.019997,78.019997,52784100,0.021204122,1207000000,4108186468,-0.303208696
10/30/2020,77.089996,77.699997,74.230003,75.290001,75.290001,51349000,-0.034990978,1207000000,3889173277,-0.053311405
11/2/2020,75.849998,76.339996,73.760002,74.699997,74.699997,45760700,-0.007836419,1207000000,3429001710,-0.118321179
11/3/2020,74.93,77.080002,74.599998,76.580002,76.580002,41231800,0.025167404,1207000000,3137190250,-0.085100996
11/4/2020,80.25,81.849998,78.970001,81.349998,81.349998,66579700,0.06228775,1207000000,5374535250,0.713168415
11/5/2020,83.269997,83.5,81.849998,83,83,46542300,0.020282754,1207000000,3852926704,-0.283114442
11/6/2020,83.519997,86.089996,82.669998,85.879997,85.879997,53829900,0.034698759,1207000000,4569081751,0.185873
11/9/2020,84.239998,87.050003,82.769997,83.120003,83.120003,58580700,-0.032137798,1207000000,4939134145,0.080990539
11/10/2020,81.93,82.129997,77.629997,77.989998,77.989998,67137200,-0.061718056,1207000000,5320622921,0.077237987
11/11/2020,79.389999,81.470001,78.970001,81.279999,81.279999,44611300,0.042184909,1207000000,3594481160,-0.32442475
11/12/2020,81.32,83,80.300003,81.839996,81.839996,37242600,0.006889727,1207000000,3043216976,-0.153364049
11/13/2020,82.730003,83.110001,80.699997,81.43,81.43,30423200,-0.005009727,1207000000,2486995169,-0.182774285
11/16/2020,81.209999,83.779999,80.480003,83.730003,83.730003,38640800,0.028245155,1207000000,3194177395,0.284352071
11/17/2020,83.93,84.809998,82.910004,83.360001,83.360001,29473500,-0.004418989,1207000000,2466735489,-0.227739983
11/18/2020,83.010002,83.959999,82.220001,82.540001,82.540001,29968000,-0.009836852,1207000000,2484546997,0.00722068
11/19/2020,82.389999,85.639999,81.720001,85.540001,85.540001,50116800,0.036346014,1207000000,4224846257,0.700449322
11/20/2020,85.279999,86.099998,84.470001,84.639999,84.639999,35008400,-0.010521417,1207000000,2978164565,-0.295083328
11/23/2020,85.519997,87.540001,84.620003,85.309998,85.309998,46505000,0.007915867,1207000000,3991214148,0.340159035
11/24/2020,85.720001,86.110001,83.32,85.07,85.07,36839200,-0.002813246,1207000000,3125192146,-0.216982094
11/25/2020,85.760002,87.839996,85.519997,86.709999,86.709999,41349700,0.01927823,1207000000,3584605383,0.147003197
11/27/2020,87.989998,88,86.360001,87.190002,87.190002,22717600,0.005535728,1207000000,1980596116,-0.447471645
11/30/2020,87.330002,92.739998,86.529999,92.660004,92.660004,84483000,0.062736574,1207000000,7657820758,2.866422183
12/1/2020,92.25,93.900002,90.779999,92.629997,92.629997,58583600,-0.00032384,1207000000,5415272666,-0.292844161
12/2/2020,92.889999,96.370003,92.529999,93.739998,93.739998,57988800,0.01198317,1207000000,5463318144,0.008872218
12/3/2020,94.059998,94.699997,92.010002,92.309998,92.309998,35859700,-0.015254961,1207000000,3335191129,-0.389530128
12/4/2020,92.580002,94.580002,90.629997,94.040001,94.040001,45570300,0.018741231,1207000000,4241835425,0.271841781
12/7/2020,94.949997,95,92.970001,94.07,94.07,39815700,0.000319003,1207000000,3743206689,-0.117550231
12/8/2020,94.050003,94.739998,91.900002,92.919998,92.919998,33907500,-0.01222496,1207000000,3159726877,-0.155876995
12/9/2020,92.760002,94.699997,89.160004,89.830002,89.830002,52170400,-0.03325437,1207000000,4759505644,0.506302864
12/10/2020,89.550003,92.089996,89.029999,91.660004,91.660004,33804400,0.020371835,1207000000,3073721399,-0.354193139
12/11/2020,91.540001,92.330002,90.160004,91.650002,91.650002,28368100,-0.000109121,1207000000,2592277054,-0.156632395
12/14/2020,92.209999,95.410004,91.849998,94.779999,94.779999,48026400,0.03415163,1207000000,4515121968,0.741759031
12/15/2020,95.93,97.980003,95.449997,97.120003,97.120003,57232700,0.024688795,1207000000,5542987052,0.227649461
12/16/2020,97.040001,97.269997,95.459999,96.849998,96.849998,34909000,-0.002780117,1207000000,3369649337,-0.392087821
12/17/2020,97.550003,97.919998,96.25,96.839996,96.839996,32023700,-0.000103273,1207000000,3106405582,-0.078122003
12/18/2020,97.269997,97.68,93.559998,95.919998,95.919998,51823100,-0.009500186,1207000000,4960507063,0.596863942
12/21/2020,94.25,95.279999,91.080002,93.230003,93.230003,47093900,-0.028044152,1207000000,4388994563,-0.115212516
12/22/2020,93.360001,93.550003,90.529999,93.160004,93.160004,35673700,-0.000750821,1207000000,3296725601,-0.248865417
12/23/2020,93.080002,93.129997,91.459999,91.550003,91.550003,25993300,-0.017282105,1207000000,2392596612,-0.274250604
12/24/2020,91.800003,92.510002,91.309998,91.809998,91.809998,16705900,0.002839923,1207000000,1534882395,-0.358486764
12/28/2020,92.93,93.139999,90.82,91.599998,91.599998,30627300,-0.002287333,1207000000,2813219565,0.832856755
12/29/2020,91.660004,92.459999,89.43,90.620003,90.620003,31748200,-0.010698636,1207000000,2883900682,0.025124636
12/30/2020,90.779999,92.849998,90.190002,92.290001,92.290001,25845000,0.01842858,1207000000,2371967959,-0.177513992
12/31/2020,92.099998,92.300003,90.870003,91.709999,91.709999,24930700,-0.006284559,1207000000,2284316980,-0.036952851
1/4/2021,92.110001,96.059998,90.919998,92.300003,92.300003,51802600,0.006433366,1231000000,4822476692,1.111124128
1/5/2021,92.099998,93.209999,91.410004,92.769997,92.769997,34208000,0.005092026,1231000000,3162985707,-0.344115916
1/6/2021,91.620003,92.279999,89.459999,90.330002,90.330002,51911700,-0.026301553,1231000000,4707872073,0.488426604
1/7/2021,91.330002,95.510002,91.199997,95.160004,95.160004,42897200,0.053470629,1231000000,4030477964,-0.143885411
1/8/2021,95.980003,96.400002,93.269997,94.580002,94.580002,39816400,-0.006095019,1231000000,3772603913,-0.06398101
1/11/2021,94.029999,99.230003,93.760002,97.25,97.25,48600200,0.028230048,1231000000,4701907430,0.246329469
1/12/2021,97.860001,98.970001,94.07,95.360001,95.360001,67672300,-0.019434437,1231000000,6505563818,0.383600999
1/13/2021,93.010002,93.889999,90.839996,91.779999,91.779999,60712900,-0.037541967,1231000000,5595907872,-0.13982738
1/14/2021,91.769997,92.360001,90.449997,90.790001,90.790001,53408200,-0.010786642,1231000000,4870827822,-0.129573264
1/15/2021,90.75,91.589996,87.860001,88.209999,88.209999,49340300,-0.028417248,1231000000,4402141500,-0.096223135
1/19/2021,89.559998,89.580002,87.239998,89.449997,89.449997,45115100,0.014057341,1231000000,4004265847,-0.090382295
1/20/2021,90.550003,90.779999,88.599998,88.75,88.75,35185800,-0.007825568,1231000000,3144789483,-0.214640186
1/21/2021,89.339996,92.07,88.43,91.529999,91.529999,54221900,0.031323932,1231000000,4916661134,0.563430926
1/22/2021,94.419998,95.949997,91.879997,92.790001,92.790001,71294700,0.013766,1231000000,6668906119,0.356389212
1/25/2021,94.139999,95.739998,91.400002,94.129997,94.129997,55086900,0.014441168,1231000000,5164764066,-0.225545543
1/26/2021,94.910004,95.720001,93.629997,94.709999,94.709999,59449100,0.006161713,1231000000,5629037056,0.089892391
1/27/2021,91.099998,91.879997,86.220001,88.839996,88.839996,73341200,-0.061978704,1231000000,6525899829,0.159327921
1/28/2021,89.830002,89.879997,87.300003,87.519997,87.519997,47048400,-0.014858161,1231000000,4151237113,-0.363882802
1/29/2021,87.559998,88.330002,85.019997,85.639999,85.639999,56735800,-0.021480782,1231000000,4898001576,0.179889619
2/1/2021,86.830002,87.949997,84.660004,87.660004,87.660004,42359300,0.023587167,1231000000,3674951741,-0.249703847
2/2/2021,88.489998,89.279999,86.949997,88.860001,88.860001,33850000,0.013689219,1231000000,2991098799,-0.186084877
2/3/2021,88.599998,89.480003,87.339996,87.889999,87.889999,32312900,-0.01091607,1231000000,2851182565,-0.046777537
2/4/2021,88.220001,88.599998,87.059998,87.839996,87.839996,30791600,-0.000568927,1231000000,2704528785,-0.051436124
2/5/2021,88.150002,88.360001,86.879997,87.900002,87.900002,30268700,0.000683128,1231000000,2654968573,-0.018324897
2/8/2021,88.309998,91.989998,87.980003,91.470001,91.470001,47639900,0.040614322,1231000000,4310458184,0.623543958
2/9/2021,91.389999,93.300003,90.550003,90.910004,90.910004,37596400,-0.006122193,1231000000,3443329080,-0.201168662
2/10/2021,91.5,93.269997,90.459999,92.349998,92.349998,42441300,0.015839775,1231000000,3905731283,0.134289286
2/11/2021,92.900002,93.650002,91.330002,92.660004,92.660004,35571000,0.00335686,1231000000,3291977575,-0.157141816
2/12/2021,92.75,94.220001,91.900002,93.769997,93.769997,38538400,0.011979203,1231000000,3595504259,0.092201929
2/16/2021,93.900002,94,90.75,91.459999,91.459999,35105900,-0.024634724,1231000000,3232200201,-0.101043979
2/17/2021,90.559998,90.959999,88.57,89.940002,89.940002,32245500,-0.016619255,1231000000,2896398306,-0.103892666
2/18/2021,89.089996,89.599998,87.309998,88.639999,88.639999,35624900,-0.014454114,1231000000,3153397339,0.088730556
2/19/2021,89.75,90.419998,88.690002,89.580002,89.580002,29548300,0.010604727,1231000000,2646444262,-0.160764097
2/22/2021,88.150002,88.300003,85.209999,85.370003,85.370003,36930200,-0.046997085,1231000000,3186830120,0.204193176
2/23/2021,83.400002,85.110001,79.360001,84.739998,84.739998,49720900,-0.0073797,1231000000,4130315163,0.296057527
2/24/2021,84.330002,87.089996,82.809998,86.940002,86.940002,40821200,0.025961813,1231000000,3494838948,-0.153856592
2/25/2021,86.169998,87.089996,81.919998,82.419998,82.419998,54625100,-0.051989923,1231000000,4578129485,0.309968658
2/26/2021,83.57,85.589996,82.910004,84.510002,84.510002,48962900,0.025357972,1231000000,4129367809,-0.098022932
3/1/2021,85.370003,86.5,83.970001,86.389999,86.389999,32746200,0.022245852,1231000000,2803729644,-0.321026904
3/2/2021,86.919998,86.949997,84.040001,84.129997,84.129997,34828200,-0.026160459,1231000000,2961790070,0.05637506
3/3/2021,84.279999,84.379997,80.849998,80.860001,80.860001,43541000,-0.038868372,1231000000,3571668172,0.205915371
3/4/2021,80.230003,81.809998,76.779999,77.75,77.75,60549400,-0.03846155,1231000000,4770081671,0.33553327
3/5/2021,79,79.480003,74.199997,78.519997,78.519997,58548900,0.009903498,1231000000,4531684801,-0.049977524
3/8/2021,78.029999,79,73.860001,73.959999,73.959999,54563900,-0.058074353,1231000000,4125394599,-0.089655442
3/9/2021,76.730003,79.220001,75.769997,78.529999,78.529999,45088300,0.061790158,1231000000,3509673227,-0.14925151
3/10/2021,79.75,80.040001,77.410004,77.519997,77.519997,45416600,-0.012861353,1231000000,3557179531,0.01353582
3/11/2021,79.400002,81.889999,79.370003,81.230003,81.230003,43583700,0.047858696,1231000000,3522870544,-0.009644997
3/12/2021,79.730003,81.190002,79.230003,81.050003,81.050003,32938000,-0.00221593,1231000000,2651179708,-0.247437658
3/15/2021,81.910004,83.389999,81.199997,82.5,82.5,39086800,0.017890154,1231000000,3219319085,0.214296819
3/16/2021,83.660004,84.75,82.260002,82.75,82.75,42971600,0.003030303,1231000000,3577528967,0.111268834
3/17/2021,81.75,83.25,80.410004,82.629997,82.629997,43320600,-0.001450187,1231000000,3556476872,-0.005884535
3/18/2021,81.059998,81.620003,78.010002,78.120003,78.120003,51036500,-0.05458059,1231000000,4044642761,0.137261089
3/19/2021,78.489998,79.339996,77.589996,79.059998,79.059998,42283400,0.012032706,1231000000,3326153048,-0.177639845
3/22/2021,79.989998,81.269997,79.220001,80.300003,80.300003,39648600,0.015684354,1231000000,3182328811,-0.043240415
3/23/2021,80.129997,80.339996,77.949997,78.379997,78.379997,40466600,-0.02391041,1231000000,3192409939,0.003167846
3/24/2021,77.550003,78.800003,76.400002,76.480003,76.480003,43753600,-0.024240802,1231000000,3378944799,0.058430735
3/25/2021,75.849998,76.949997,74.959999,76.220001,76.220001,44735100,-0.003399608,1231000000,3401806076,0.006765804
3/26/2021,76.620003,77.5,75.029999,77.410004,77.410004,49148700,0.015612739,1231000000,3767084075,0.107377667
3/29/2021,77.029999,78.019997,76.260002,77.139999,77.139999,37144300,-0.003487986,1231000000,2865311277,-0.23938218
3/30/2021,76.470001,76.559998,74.849998,76,76,39169300,-0.014778312,1231000000,2969163452,0.03624464
3/31/2021,76.57,79.129997,76.519997,78.5,78.5,43659500,0.032894737,1231000000,3407623888,0.14767137
4/1/2021,80.160004,81.309998,79.480003,81.089996,81.089996,40182400,0.03299358,1232000000,3239772930,-0.049257478
4/5/2021,81.739998,81.900002,80.389999,81.43,81.43,32610600,0.004192922,1232000000,2649285155,-0.182262087
4/6/2021,81.209999,82.459999,80.879997,81.440002,81.440002,29327900,0.000122829,1232000000,2392961101,-0.096752157
4/7/2021,81.32,83.099998,80.349998,82.199997,82.199997,35590900,0.009331962,1232000000,2914301445,0.217864112
4/8/2021,83.32,83.790001,82.440002,83.349998,83.349998,41925300,0.01399028,1232000000,3487905472,0.196823849
4/9/2021,82.800003,83.589996,82.160004,82.760002,82.760002,32759900,-0.007078536,1232000000,2713720938,-0.22196259
4/12/2021,82.059998,82.18,78.029999,78.580002,78.580002,62098800,-0.05050749,1232000000,4942857505,0.82143176
4/13/2021,79.669998,80.720001,78.980003,80.190002,80.190002,37767300,0.020488673,1232000000,3019999275,-0.389017533
4/14/2021,79.879997,80.129997,77.940002,78.550003,78.550003,34263800,-0.020451415,1232000000,2702500142,-0.105132189
4/15/2021,80.32,83.949997,79.970001,83.010002,83.010002,68942800,0.056779107,1232000000,5674681868,1.099789665
4/16/2021,83.300003,83.589996,81.529999,82.150002,82.150002,47280600,-0.010360197,1232000000,3897024607,-0.313261131
4/19/2021,82.129997,83.18,80.389999,81.110001,81.110001,39115500,-0.012659781,1232000000,3190260180,-0.181360011
4/20/2021,80.82,81.110001,78.510002,79.269997,79.269997,34977800,-0.022685291,1232000000,2785282214,-0.126941987
4/21/2021,78.989998,81.660004,78.860001,81.610001,81.610001,35069000,0.029519416,1232000000,2830419060,0.016205484
4/22/2021,81.610001,81.790001,78.589996,79.059998,79.059998,38846100,-0.031246207,1232000000,3100436663,0.095398454
4/23/2021,80.209999,83.300003,79.959999,82.760002,82.760002,49194000,0.046799951,1232000000,4034236026,0.301183176
4/26/2021,83.349998,85.900002,82.699997,85.410004,85.410004,57594500,0.032020323,1232000000,4876526373,0.20878559
4/27/2021,85.669998,87.150002,85.129997,85.209999,85.209999,61909900,-0.002341705,1232000000,5313726676,0.089654043
4/28/2021,88.849998,89.199997,83.919998,84.019997,84.019997,108920300,-0.013965521,1232000000,9335921690,0.75694428
4/29/2021,84.699997,85.269997,82.629997,83.910004,83.910004,51294500,-0.001309129,1232000000,4305489314,-0.538825468
4/30/2021,82.970001,84.099998,81.419998,81.620003,81.620003,46601900,-0.027291156,1232000000,3839064506,-0.10833259
5/3/2021,81.970001,82,78.459999,78.550003,78.550003,66323300,-0.037613329,1232000000,5283977355,0.376371079
5/4/2021,77.949997,78.669998,77.040001,78.610001,78.610001,59194300,0.000763819,1232000000,4623469459,-0.12500203
5/5/2021,79.050003,79.300003,77.360001,77.830002,77.830002,42310200,-0.009922389,1232000000,3307106351,-0.28471327
5/6/2021,77.629997,78.059998,76.470001,77.889999,77.889999,38661300,0.000770872,1232000000,2995219756,-0.094308003
5/7/2021,78.75,79.57,78.220001,78.809998,78.809998,36954200,0.011811516,1232000000,2914454561,-0.026964698
5/10/2021,78.199997,78.300003,75.919998,75.989998,75.989998,45134500,-0.035782262,1232000000,3463471067,0.188377103
